CustomerID,Gender,Age,Tenure_Months,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,SatisfactionScore,Churn
CUST108174,Female,23,21,111.02,2331.42,Month-to-Month,Fiber Optic,Credit Card,8,6,No
CUST108175,Male,65,6,23.9,143.4,Month-to-Month,Fiber Optic,Mailed Check,8,6,No
CUST108176,Female,35,20,122.21,2444.2,Month-to-Month,Fiber Optic,Credit Card,2,8,No
CUST108177,Female,34,40,89.15,3566.0,Month-to-Month,Fiber Optic,Electronic Check,1,6,No
CUST108178,Male,55,9,118.55,1066.95,Month-to-Month,Fiber Optic,Electronic Check,4,10,No
CUST108179,Male,62,50,76.85,3842.5,Month-to-Month,No Internet,Electronic Check,4,4,No
CUST108180,Male,40,28,25.37,710.36,Month-to-Month,DSL,Bank Transfer,7,10,No
CUST108181,Female,63,11,108.63,1194.93,Month-to-Month,Fiber Optic,Mailed Check,5,10,Yes
CUST108182,Female,47,56,77.74,4353.44,One Year,Fiber Optic,Mailed Check,6,4,No
CUST108183,Female,38,35,133.63,4677.05,Month-to-Month,DSL,Mailed Check,7,5,No
CUST108184,Female,27,25,115.96,2899.0,Month-to-Month,Fiber Optic,Bank Transfer,8,7,No
CUST108185,Male,73,19,66.74,1268.06,Month-to-Month,Fiber Optic,Bank Transfer,3,1,No
CUST108186,Female,60,31,114.13,3538.03,Two Year,Fiber Optic,Mailed Check,4,1,No
CUST108187,Female,30,50,84.38,4219.0,Two Year,Fiber Optic,Credit Card,3,5,Yes
CUST108188,Female,29,63,45.93,2893.59,Month-to-Month,DSL,Credit Card,8,5,No
CUST108189,Male,26,47,74.59,3505.73,Two Year,Fiber Optic,Mailed Check,1,1,Yes
CUST108190,Female,21,1,48.93,48.93,Month-to-Month,Fiber Optic,Credit Card,7,7,Yes
CUST108191,Female,56,58,20.65,1197.7,Month-to-Month,Fiber Optic,Electronic Check,6,7,Yes
CUST108192,Male,41,10,52.08,520.8,Month-to-Month,Fiber Optic,Bank Transfer,6,4,No
CUST108193,Female,71,8,47.24,377.92,Month-to-Month,DSL,Mailed Check,7,2,No
CUST108194,Female,51,26,20.56,534.56,One Year,DSL,Credit Card,0,2,No
CUST108195,Male,56,34,121.91,4144.94,Month-to-Month,DSL,Mailed Check,0,4,Yes
CUST108196,Female,58,19,30.01,570.19,One Year,DSL,Mailed Check,6,2,No
CUST108197,Female,22,1,78.38,78.38,Month-to-Month,Fiber Optic,Electronic Check,1,1,No
CUST108198,Female,32,48,74.32,3567.36,Month-to-Month,Fiber Optic,Bank Transfer,3,1,No
CUST108199,Male,67,25,43.58,1089.5,Month-to-Month,DSL,Bank Transfer,5,8,No
CUST108200,Female,21,24,145.69,3496.56,Month-to-Month,DSL,Mailed Check,4,2,No
CUST108201,Female,68,47,98.49,4629.03,One Year,Fiber Optic,Electronic Check,4,9,No
CUST108202,Male,69,69,125.76,8677.44,Two Year,No Internet,Credit Card,5,2,No
CUST108203,Male,56,67,84.5,5661.5,Month-to-Month,No Internet,Bank Transfer,9,4,No
CUST108204,Female,25,32,113.97,3647.04,Month-to-Month,No Internet,Mailed Check,6,7,No
CUST108205,Female,66,17,146.07,2483.19,Month-to-Month,Fiber Optic,Credit Card,1,7,No
CUST108206,Female,62,61,65.29,3982.69,Two Year,DSL,Mailed Check,3,10,No
CUST108207,Female,41,69,85.55,5902.95,Month-to-Month,DSL,Credit Card,6,8,No
CUST108208,Male,70,11,86.89,955.79,Month-to-Month,Fiber Optic,Credit Card,4,3,Yes
CUST108209,Female,45,38,148.96,5660.48,One Year,DSL,Credit Card,9,1,No
CUST108210,Male,72,68,50.3,3420.4,Month-to-Month,Fiber Optic,Credit Card,8,4,Yes
CUST108211,Male,60,19,107.79,2048.01,Two Year,Fiber Optic,Credit Card,5,3,No
CUST108212,Female,44,17,37.97,645.49,One Year,No Internet,Credit Card,3,4,No
CUST108213,Female,18,13,140.52,1826.76,Two Year,No Internet,Electronic Check,9,6,No
CUST108214,Male,51,1,96.75,96.75,One Year,No Internet,Credit Card,3,1,Yes
CUST108215,Male,34,2,131.72,263.44,One Year,No Internet,Credit Card,2,1,No
CUST108216,Female,54,66,136.38,9001.08,Two Year,DSL,Bank Transfer,5,2,No
CUST108217,Male,55,68,92.42,6284.56,One Year,DSL,Bank Transfer,7,10,No
CUST108218,Female,43,16,108.66,1738.56,Month-to-Month,No Internet,Credit Card,0,10,No
CUST108219,Female,74,4,110.83,443.32,Month-to-Month,Fiber Optic,Mailed Check,1,3,Yes
CUST108220,Male,41,57,79.86,4552.02,Month-to-Month,DSL,Bank Transfer,3,5,No
CUST108221,Male,56,23,76.53,1760.19,Month-to-Month,DSL,Electronic Check,6,9,No
CUST108222,Female,38,2,44.2,88.4,Month-to-Month,No Internet,Electronic Check,1,6,No
CUST108223,Male,47,67,69.91,4683.97,Month-to-Month,DSL,Electronic Check,9,5,No
CUST108224,Female,64,26,148.8,3868.8,Month-to-Month,Fiber Optic,Bank Transfer,7,8,No
CUST108225,Female,68,7,55.08,385.56,Month-to-Month,DSL,Electronic Check,2,1,No
CUST108226,Female,65,44,119.12,5241.28,Two Year,DSL,Electronic Check,1,7,No
CUST108227,Male,74,33,27.72,914.76,One Year,Fiber Optic,Mailed Check,6,8,No
CUST108228,Female,30,64,80.77,5169.28,One Year,Fiber Optic,Mailed Check,9,9,No
CUST108229,Female,54,36,27.59,993.24,Month-to-Month,DSL,Bank Transfer,8,9,No
CUST108230,Female,20,4,81.85,327.4,Month-to-Month,Fiber Optic,Credit Card,3,8,No
CUST108231,Female,49,23,23.58,542.34,Month-to-Month,No Internet,Mailed Check,1,10,No
CUST108232,Female,52,25,99.73,2493.25,Month-to-Month,Fiber Optic,Credit Card,8,3,No
CUST108233,Female,36,27,96.25,2598.75,Month-to-Month,DSL,Mailed Check,9,6,No
CUST108234,Female,31,51,123.72,6309.72,Two Year,Fiber Optic,Mailed Check,4,5,No
CUST108235,Female,65,69,95.83,6612.27,One Year,Fiber Optic,Mailed Check,9,3,No
CUST108236,Female,39,23,140.38,3228.74,Month-to-Month,Fiber Optic,Mailed Check,6,2,No
CUST108237,Female,34,9,121.8,1096.2,Two Year,DSL,Credit Card,9,2,No
CUST108238,Female,21,33,37.25,1229.25,One Year,DSL,Bank Transfer,4,10,No
CUST108239,Male,62,35,54.51,1907.85,One Year,DSL,Credit Card,4,10,No
CUST108240,Female,57,50,23.41,1170.5,Month-to-Month,No Internet,Electronic Check,5,10,Yes
CUST108241,Female,36,24,70.2,1684.8,Two Year,DSL,Credit Card,4,4,No
CUST108242,Female,54,24,86.24,2069.76,Month-to-Month,DSL,Electronic Check,7,9,Yes
CUST108243,Male,19,19,142.97,2716.43,Month-to-Month,Fiber Optic,Credit Card,3,2,Yes
CUST108244,Female,32,39,87.89,3427.71,One Year,Fiber Optic,Credit Card,2,5,No
CUST108245,Male,19,61,121.53,7413.33,Month-to-Month,Fiber Optic,Mailed Check,2,8,No
CUST108246,Female,28,25,54.84,1371.0,Two Year,Fiber Optic,Credit Card,1,10,Yes
CUST108247,Female,62,25,39.91,997.75,Two Year,Fiber Optic,Mailed Check,7,2,Yes
CUST108248,Male,40,27,125.41,3386.07,Month-to-Month,Fiber Optic,Bank Transfer,6,7,No
CUST108249,Female,27,32,52.17,1669.44,Month-to-Month,DSL,Credit Card,5,6,Yes
CUST108250,Male,20,11,133.27,1465.97,Month-to-Month,DSL,Mailed Check,1,1,Yes
CUST108251,Male,22,69,42.08,2903.52,Month-to-Month,No Internet,Electronic Check,1,7,No
CUST108252,Female,20,33,130.71,4313.43,Month-to-Month,No Internet,Mailed Check,9,10,No
CUST108253,Female,55,19,120.47,2288.93,Month-to-Month,No Internet,Electronic Check,0,9,No
CUST108254,Female,30,16,99.46,1591.36,Month-to-Month,Fiber Optic,Credit Card,9,1,Yes
CUST108255,Female,59,11,130.53,1435.83,One Year,Fiber Optic,Bank Transfer,1,2,No
CUST108256,Male,36,69,62.99,4346.31,Month-to-Month,Fiber Optic,Credit Card,8,7,No
CUST108257,Male,57,55,41.58,2286.9,Two Year,No Internet,Credit Card,0,1,No
CUST108258,Female,67,25,40.42,1010.5,Month-to-Month,Fiber Optic,Mailed Check,9,2,No
CUST108259,Male,52,34,55.15,1875.1,Month-to-Month,Fiber Optic,Electronic Check,3,3,No
CUST108260,Male,41,12,78.01,936.12,One Year,Fiber Optic,Bank Transfer,1,2,No
CUST108261,Female,41,21,133.88,2811.48,Month-to-Month,Fiber Optic,Electronic Check,4,2,No
CUST108262,Male,34,29,31.64,917.56,One Year,DSL,Bank Transfer,9,2,Yes
CUST108263,Male,57,51,138.98,7087.98,One Year,DSL,Credit Card,7,7,No
CUST108264,Female,27,23,140.31,3227.13,One Year,DSL,Mailed Check,0,10,No
CUST108265,Male,19,33,114.54,3779.82,Month-to-Month,DSL,Electronic Check,8,4,No
CUST108266,Female,61,8,137.04,1096.32,One Year,Fiber Optic,Credit Card,6,4,No
CUST108267,Male,40,42,120.1,5044.2,One Year,Fiber Optic,Credit Card,4,8,No
CUST108268,Female,23,69,88.68,6118.92,One Year,DSL,Mailed Check,4,5,No
CUST108269,Male,19,41,98.1,4022.1,Two Year,Fiber Optic,Electronic Check,8,1,No
CUST108270,Male,38,63,101.67,6405.21,Month-to-Month,Fiber Optic,Credit Card,8,2,No
CUST108271,Female,72,14,36.5,511.0,Month-to-Month,No Internet,Mailed Check,1,10,No
CUST108272,Female,73,62,45.1,2796.2,Month-to-Month,DSL,Bank Transfer,7,3,No
CUST108273,Female,52,46,88.04,4049.84,Month-to-Month,Fiber Optic,Credit Card,4,4,No
CUST108274,Female,66,67,34.98,2343.66,Month-to-Month,DSL,Bank Transfer,1,9,Yes
CUST108275,Male,46,53,145.45,7708.85,Month-to-Month,Fiber Optic,Credit Card,8,10,No
CUST108276,Male,24,52,85.93,4468.36,Month-to-Month,DSL,Mailed Check,3,10,No
CUST108277,Male,46,7,69.41,485.87,Month-to-Month,DSL,Bank Transfer,4,5,No
CUST108278,Female,70,54,40.48,2185.92,Two Year,DSL,Mailed Check,6,6,No
CUST108279,Male,54,11,74.15,815.65,Month-to-Month,Fiber Optic,Electronic Check,1,3,Yes
CUST108280,Male,40,25,59.32,1483.0,Two Year,No Internet,Credit Card,4,2,No
CUST108281,Female,50,59,31.43,1854.37,Month-to-Month,Fiber Optic,Electronic Check,7,2,No
CUST108282,Female,25,66,145.71,9616.86,One Year,Fiber Optic,Electronic Check,0,6,Yes
CUST108283,Male,29,27,54.45,1470.15,Month-to-Month,Fiber Optic,Bank Transfer,7,6,Yes
CUST108284,Female,63,58,109.76,6366.08,Month-to-Month,Fiber Optic,Credit Card,1,7,No
CUST108285,Male,65,11,31.87,350.57,Two Year,Fiber Optic,Electronic Check,3,9,No
CUST108286,Male,27,55,138.71,7629.05,One Year,Fiber Optic,Credit Card,2,3,No
CUST108287,Female,32,19,96.8,1839.2,Two Year,Fiber Optic,Mailed Check,1,7,Yes
CUST108288,Male,70,39,105.39,4110.21,Month-to-Month,DSL,Bank Transfer,9,7,No
CUST108289,Female,41,70,121.63,8514.1,Two Year,Fiber Optic,Electronic Check,9,8,Yes
CUST108290,Female,43,11,98.77,1086.47,Month-to-Month,Fiber Optic,Mailed Check,1,5,No
CUST108291,Male,64,14,29.22,409.08,Month-to-Month,DSL,Mailed Check,9,3,Yes
CUST108292,Male,59,60,75.85,4551.0,Month-to-Month,Fiber Optic,Bank Transfer,5,2,No
CUST108293,Male,70,36,54.06,1946.16,Month-to-Month,Fiber Optic,Mailed Check,2,4,No
CUST108294,Female,56,41,83.27,3414.07,Month-to-Month,Fiber Optic,Mailed Check,9,8,No
CUST108295,Male,20,2,72.56,145.12,One Year,Fiber Optic,Electronic Check,3,5,No
CUST108296,Female,19,57,127.45,7264.65,Two Year,DSL,Mailed Check,3,1,No
CUST108297,Female,23,60,52.12,3127.2,Month-to-Month,Fiber Optic,Bank Transfer,1,3,No
CUST108298,Male,38,20,46.17,923.4,Two Year,Fiber Optic,Mailed Check,3,5,Yes
CUST108299,Female,26,22,144.55,3180.1,Two Year,Fiber Optic,Credit Card,1,6,Yes
CUST108300,Male,27,4,143.44,573.76,Month-to-Month,Fiber Optic,Mailed Check,3,2,No
CUST108301,Male,53,56,149.15,8352.4,Month-to-Month,Fiber Optic,Mailed Check,7,8,Yes
CUST108302,Male,20,58,93.89,5445.62,Month-to-Month,Fiber Optic,Mailed Check,8,7,Yes
CUST108303,Male,58,65,34.71,2256.15,Month-to-Month,DSL,Mailed Check,3,7,No
CUST108304,Male,41,58,134.42,7796.36,Two Year,DSL,Electronic Check,3,7,Yes
CUST108305,Male,39,30,38.86,1165.8,Month-to-Month,DSL,Electronic Check,6,5,No
CUST108306,Male,66,19,40.23,764.37,Month-to-Month,DSL,Credit Card,0,2,No
CUST108307,Female,31,62,45.14,2798.68,Month-to-Month,DSL,Electronic Check,6,8,Yes
CUST108308,Male,59,68,104.94,7135.92,Month-to-Month,Fiber Optic,Bank Transfer,8,3,No
CUST108309,Female,62,44,33.94,1493.36,Month-to-Month,Fiber Optic,Electronic Check,3,3,No
CUST108310,Female,61,61,121.18,7391.98,Month-to-Month,Fiber Optic,Electronic Check,1,2,No
CUST108311,Female,44,21,27.57,578.97,Two Year,Fiber Optic,Electronic Check,3,2,No
CUST108312,Male,50,10,34.36,343.6,Month-to-Month,No Internet,Bank Transfer,1,2,No
CUST108313,Female,39,30,76.48,2294.4,Month-to-Month,DSL,Credit Card,9,6,No
CUST108314,Female,46,24,69.29,1662.96,Two Year,Fiber Optic,Mailed Check,6,8,No
CUST108315,Male,36,48,148.66,7135.68,One Year,Fiber Optic,Bank Transfer,5,3,No
CUST108316,Male,36,55,145.69,8012.95,Month-to-Month,DSL,Bank Transfer,1,6,No
CUST108317,Female,23,52,44.66,2322.32,Month-to-Month,DSL,Electronic Check,5,3,Yes
CUST108318,Male,62,38,143.07,5436.66,Month-to-Month,Fiber Optic,Electronic Check,8,9,No
CUST108319,Male,36,67,109.99,7369.33,One Year,Fiber Optic,Credit Card,7,1,No
CUST108320,Male,30,8,73.15,585.2,Month-to-Month,Fiber Optic,Electronic Check,8,7,No
CUST108321,Male,43,29,116.15,3368.35,One Year,No Internet,Bank Transfer,4,8,Yes
CUST108322,Female,39,10,137.02,1370.2,One Year,Fiber Optic,Electronic Check,9,9,Yes
CUST108323,Male,38,69,43.42,2995.98,Month-to-Month,DSL,Electronic Check,1,5,No
CUST108324,Male,53,68,45.48,3092.64,Month-to-Month,DSL,Credit Card,4,6,No
CUST108325,Male,73,49,73.13,3583.37,Two Year,DSL,Bank Transfer,9,5,No
CUST108326,Female,19,58,42.0,2436.0,Two Year,Fiber Optic,Bank Transfer,2,10,No
CUST108327,Female,64,35,66.85,2339.75,One Year,DSL,Mailed Check,3,5,Yes
CUST108328,Male,61,50,103.94,5197.0,Month-to-Month,DSL,Mailed Check,6,7,Yes
CUST108329,Male,47,40,125.67,5026.8,Month-to-Month,Fiber Optic,Credit Card,1,4,Yes
CUST108330,Female,44,12,59.25,711.0,Month-to-Month,Fiber Optic,Bank Transfer,5,6,No
CUST108331,Male,24,16,56.62,905.92,One Year,No Internet,Bank Transfer,0,4,Yes
CUST108332,Male,37,48,121.37,5825.76,One Year,Fiber Optic,Electronic Check,9,2,No
CUST108333,Female,67,1,69.53,69.53,One Year,DSL,Credit Card,2,2,No
CUST108334,Male,48,65,126.4,8216.0,Two Year,DSL,Credit Card,6,4,No
CUST108335,Male,40,22,149.14,3281.08,One Year,Fiber Optic,Mailed Check,4,5,Yes
CUST108336,Female,30,15,147.36,2210.4,One Year,DSL,Mailed Check,7,1,No
CUST108337,Female,34,67,106.15,7112.05,Month-to-Month,Fiber Optic,Electronic Check,6,3,No
CUST108338,Male,21,14,68.78,962.92,Month-to-Month,Fiber Optic,Mailed Check,6,5,No
CUST108339,Female,74,19,28.51,541.69,Month-to-Month,DSL,Credit Card,0,8,No
CUST108340,Male,31,40,115.95,4638.0,Month-to-Month,DSL,Credit Card,0,4,Yes
CUST108341,Male,37,4,147.14,588.56,Month-to-Month,DSL,Mailed Check,5,6,No
CUST108342,Male,30,33,28.84,951.72,Month-to-Month,No Internet,Electronic Check,7,4,No
CUST108343,Female,20,43,20.8,894.4,Two Year,Fiber Optic,Electronic Check,2,5,No
CUST108344,Female,43,37,128.13,4740.81,Two Year,DSL,Mailed Check,7,7,No
CUST108345,Male,43,66,33.29,2197.14,Two Year,Fiber Optic,Bank Transfer,7,8,No
CUST108346,Male,35,27,30.61,826.47,Month-to-Month,Fiber Optic,Bank Transfer,0,10,No
CUST108347,Female,49,45,138.34,6225.3,Month-to-Month,DSL,Mailed Check,4,10,Yes
CUST108348,Female,31,50,30.34,1517.0,Month-to-Month,Fiber Optic,Electronic Check,8,8,Yes
CUST108349,Female,64,63,34.82,2193.66,Month-to-Month,Fiber Optic,Mailed Check,9,7,No
CUST108350,Male,20,6,94.04,564.24,One Year,No Internet,Mailed Check,9,4,No
CUST108351,Female,18,67,118.39,7932.13,Month-to-Month,No Internet,Credit Card,2,4,No
CUST108352,Female,43,67,71.94,4819.98,Month-to-Month,Fiber Optic,Electronic Check,8,2,No
CUST108353,Male,41,59,74.68,4406.12,Month-to-Month,DSL,Electronic Check,8,9,Yes
CUST108354,Male,66,13,102.24,1329.12,One Year,Fiber Optic,Electronic Check,0,6,No
CUST108355,Male,52,21,85.71,1799.91,One Year,No Internet,Mailed Check,1,3,No
CUST108356,Female,31,64,22.42,1434.88,Two Year,Fiber Optic,Bank Transfer,2,3,No
CUST108357,Male,20,37,34.77,1286.49,Two Year,Fiber Optic,Mailed Check,3,1,Yes
CUST108358,Male,30,48,95.61,4589.28,Month-to-Month,DSL,Electronic Check,4,2,No
CUST108359,Male,64,56,123.18,6898.08,Two Year,Fiber Optic,Credit Card,4,5,No
CUST108360,Male,67,44,119.2,5244.8,One Year,Fiber Optic,Electronic Check,9,9,No
CUST108361,Female,31,13,116.21,1510.73,One Year,Fiber Optic,Electronic Check,4,3,No
CUST108362,Male,38,4,120.27,481.08,Two Year,No Internet,Electronic Check,2,7,No
CUST108363,Female,43,33,25.78,850.74,Month-to-Month,DSL,Mailed Check,5,6,No
CUST108364,Female,20,37,136.36,5045.32,Two Year,No Internet,Bank Transfer,3,3,No
CUST108365,Female,68,53,135.61,7187.33,Month-to-Month,Fiber Optic,Credit Card,8,4,No
CUST108366,Male,57,24,89.15,2139.6,Month-to-Month,No Internet,Credit Card,1,5,Yes
CUST108367,Female,21,51,52.32,2668.32,Month-to-Month,DSL,Bank Transfer,0,2,No
CUST108368,Male,53,41,96.98,3976.18,One Year,Fiber Optic,Bank Transfer,6,8,Yes
CUST108369,Male,68,29,92.53,2683.37,One Year,No Internet,Bank Transfer,8,7,Yes
CUST108370,Male,60,59,48.98,2889.82,One Year,DSL,Credit Card,9,9,Yes
CUST108371,Female,18,40,98.41,3936.4,Month-to-Month,DSL,Credit Card,8,8,Yes
CUST108372,Male,57,51,123.65,6306.15,Month-to-Month,DSL,Electronic Check,2,7,No
CUST108373,Male,64,50,124.79,6239.5,One Year,DSL,Mailed Check,0,9,No
CUST108374,Male,50,36,27.76,999.36,Month-to-Month,No Internet,Mailed Check,8,10,No
CUST108375,Female,24,60,45.63,2737.8,Month-to-Month,Fiber Optic,Mailed Check,6,5,Yes
CUST108376,Female,70,18,106.87,1923.66,Month-to-Month,No Internet,Credit Card,7,3,Yes
CUST108377,Female,69,20,131.78,2635.6,Month-to-Month,No Internet,Bank Transfer,5,6,No
CUST108378,Male,69,5,87.76,438.8,Month-to-Month,Fiber Optic,Credit Card,9,9,No
CUST108379,Female,73,18,111.98,2015.64,Month-to-Month,Fiber Optic,Credit Card,5,6,No
CUST108380,Male,28,40,22.74,909.6,Two Year,Fiber Optic,Credit Card,3,3,No
CUST108381,Male,44,1,99.09,99.09,One Year,DSL,Credit Card,1,2,No
CUST108382,Female,31,19,145.05,2755.95,One Year,DSL,Mailed Check,0,5,No
CUST108383,Male,39,26,105.93,2754.18,Month-to-Month,Fiber Optic,Electronic Check,5,8,No
CUST108384,Female,33,29,139.9,4057.1,One Year,Fiber Optic,Bank Transfer,8,8,No
CUST108385,Male,63,59,93.58,5521.22,Month-to-Month,No Internet,Credit Card,9,1,Yes
CUST108386,Female,29,63,129.64,8167.32,Month-to-Month,DSL,Bank Transfer,9,3,Yes
CUST108387,Male,66,62,36.14,2240.68,Month-to-Month,Fiber Optic,Bank Transfer,1,5,No
CUST108388,Male,63,48,36.06,1730.88,One Year,DSL,Credit Card,0,1,Yes
CUST108389,Male,27,62,35.62,2208.44,Month-to-Month,No Internet,Electronic Check,0,6,No
CUST108390,Male,41,18,83.55,1503.9,Month-to-Month,Fiber Optic,Electronic Check,6,4,No
CUST108391,Male,63,66,62.93,4153.38,Month-to-Month,Fiber Optic,Mailed Check,0,9,No
CUST108392,Female,35,27,113.49,3064.23,One Year,DSL,Mailed Check,8,2,No
CUST108393,Male,39,6,137.34,824.04,One Year,DSL,Electronic Check,8,10,No
CUST108394,Female,26,70,100.52,7036.4,Two Year,Fiber Optic,Credit Card,2,5,No
CUST108395,Female,34,59,47.72,2815.48,Month-to-Month,No Internet,Mailed Check,1,5,No
CUST108396,Female,55,6,141.01,846.06,Two Year,DSL,Credit Card,8,6,No
CUST108397,Male,57,31,88.62,2747.22,One Year,Fiber Optic,Credit Card,2,5,No
CUST108398,Male,30,56,113.59,6361.04,Month-to-Month,Fiber Optic,Credit Card,1,10,Yes
CUST108399,Male,67,54,135.77,7331.58,Two Year,DSL,Credit Card,3,10,Yes
CUST108400,Female,54,41,148.68,6095.88,Month-to-Month,Fiber Optic,Bank Transfer,6,9,No
CUST108401,Male,23,18,85.79,1544.22,Month-to-Month,DSL,Bank Transfer,3,1,No
CUST108402,Male,38,23,125.05,2876.15,Month-to-Month,Fiber Optic,Credit Card,7,8,Yes
CUST108403,Female,68,36,93.69,3372.84,Month-to-Month,DSL,Electronic Check,4,6,No
CUST108404,Female,53,25,83.24,2081.0,Month-to-Month,DSL,Bank Transfer,1,9,Yes
CUST108405,Female,24,7,89.9,629.3,Two Year,DSL,Credit Card,9,10,No
CUST108406,Female,53,20,82.96,1659.2,Month-to-Month,DSL,Credit Card,3,7,No
CUST108407,Female,42,5,74.73,373.65,Month-to-Month,Fiber Optic,Mailed Check,6,3,No
CUST108408,Female,28,18,114.08,2053.44,Month-to-Month,Fiber Optic,Mailed Check,0,8,No
CUST108409,Male,61,33,52.46,1731.18,One Year,DSL,Mailed Check,6,10,No
CUST108410,Female,31,35,100.13,3504.55,Two Year,Fiber Optic,Bank Transfer,2,3,No
CUST108411,Male,62,65,112.68,7324.2,One Year,Fiber Optic,Bank Transfer,6,3,No
CUST108412,Male,46,63,135.97,8566.11,Month-to-Month,DSL,Mailed Check,2,4,No
CUST108413,Male,27,71,63.14,4482.94,One Year,No Internet,Mailed Check,7,3,No
CUST108414,Female,67,41,131.88,5407.08,Month-to-Month,No Internet,Credit Card,3,6,No
CUST108415,Male,65,50,142.89,7144.5,Two Year,DSL,Electronic Check,0,7,No
CUST108416,Female,22,30,104.33,3129.9,One Year,No Internet,Mailed Check,0,3,Yes
CUST108417,Female,25,38,120.29,4571.02,One Year,DSL,Credit Card,3,3,No
CUST108418,Male,63,35,72.74,2545.9,Two Year,DSL,Bank Transfer,8,7,No
CUST108419,Female,22,66,143.78,9489.48,One Year,Fiber Optic,Mailed Check,4,10,No
CUST108420,Male,41,46,107.21,4931.66,One Year,Fiber Optic,Bank Transfer,4,9,No
CUST108421,Male,57,8,60.32,482.56,One Year,DSL,Credit Card,2,3,No
CUST108422,Female,74,68,72.55,4933.4,Month-to-Month,Fiber Optic,Mailed Check,4,6,No
CUST108423,Male,43,37,100.31,3711.47,Month-to-Month,DSL,Bank Transfer,6,5,No
CUST108424,Male,23,13,50.44,655.72,Two Year,No Internet,Credit Card,2,8,Yes
CUST108425,Male,33,45,118.01,5310.45,Month-to-Month,Fiber Optic,Mailed Check,4,9,No
CUST108426,Female,53,29,49.21,1427.09,Month-to-Month,Fiber Optic,Electronic Check,2,8,No
CUST108427,Male,29,41,96.93,3974.13,Month-to-Month,DSL,Electronic Check,0,1,No
CUST108428,Female,28,56,110.61,6194.16,Month-to-Month,Fiber Optic,Mailed Check,5,7,No
CUST108429,Female,20,16,131.77,2108.32,One Year,DSL,Mailed Check,2,8,Yes
CUST108430,Male,61,12,115.41,1384.92,One Year,Fiber Optic,Credit Card,1,5,No
CUST108431,Male,54,66,123.85,8174.1,Month-to-Month,DSL,Bank Transfer,2,4,No
CUST108432,Female,23,62,138.68,8598.16,Two Year,Fiber Optic,Bank Transfer,4,7,Yes
CUST108433,Female,36,19,97.71,1856.49,One Year,Fiber Optic,Mailed Check,4,6,No
CUST108434,Male,35,30,130.02,3900.6,Month-to-Month,Fiber Optic,Electronic Check,8,2,No
CUST108435,Male,33,16,50.14,802.24,Month-to-Month,Fiber Optic,Bank Transfer,8,9,No
CUST108436,Female,40,13,125.92,1636.96,Two Year,Fiber Optic,Mailed Check,1,3,No
CUST108437,Female,60,69,48.82,3368.58,Month-to-Month,Fiber Optic,Bank Transfer,5,1,No
CUST108438,Female,54,23,141.5,3254.5,One Year,DSL,Credit Card,8,3,No
CUST108439,Female,26,62,62.9,3899.8,Month-to-Month,Fiber Optic,Mailed Check,8,1,Yes
CUST108440,Female,20,31,42.34,1312.54,Month-to-Month,DSL,Electronic Check,5,10,No
CUST108441,Male,25,53,39.26,2080.78,Two Year,No Internet,Electronic Check,0,7,No
CUST108442,Female,55,17,44.35,753.95,Two Year,Fiber Optic,Credit Card,0,6,No
CUST108443,Female,21,49,78.18,3830.82,Month-to-Month,DSL,Credit Card,8,8,No
CUST108444,Male,29,49,87.88,4306.12,Two Year,Fiber Optic,Electronic Check,2,4,No
CUST108445,Male,61,67,138.79,9298.93,Month-to-Month,DSL,Electronic Check,4,6,No
CUST108446,Female,48,26,69.53,1807.78,Month-to-Month,No Internet,Credit Card,5,3,No
CUST108447,Female,42,13,48.27,627.51,One Year,DSL,Electronic Check,0,4,No
CUST108448,Male,70,38,116.7,4434.6,Month-to-Month,Fiber Optic,Electronic Check,0,6,No
CUST108449,Female,33,22,37.51,825.22,Two Year,DSL,Bank Transfer,3,5,Yes
CUST108450,Female,59,29,136.0,3944.0,One Year,DSL,Electronic Check,5,2,Yes
CUST108451,Male,71,45,73.22,3294.9,Month-to-Month,Fiber Optic,Credit Card,7,9,No
CUST108452,Female,31,46,99.8,4590.8,Two Year,Fiber Optic,Bank Transfer,6,2,Yes
CUST108453,Male,30,39,44.2,1723.8,Month-to-Month,DSL,Bank Transfer,1,8,No
CUST108454,Male,58,69,38.92,2685.48,Month-to-Month,DSL,Electronic Check,3,5,No
CUST108455,Male,24,68,123.85,8421.8,One Year,DSL,Bank Transfer,4,7,No
CUST108456,Male,29,39,75.86,2958.54,Two Year,DSL,Mailed Check,7,6,No
CUST108457,Female,54,20,148.28,2965.6,Month-to-Month,No Internet,Credit Card,6,2,No
CUST108458,Male,67,68,88.16,5994.88,Two Year,DSL,Credit Card,3,4,No
CUST108459,Female,21,35,129.93,4547.55,Month-to-Month,DSL,Electronic Check,7,9,Yes
CUST108460,Female,19,8,147.4,1179.2,Month-to-Month,DSL,Electronic Check,7,7,No
CUST108461,Female,52,52,56.55,2940.6,Two Year,Fiber Optic,Credit Card,3,1,No
CUST108462,Female,61,40,124.11,4964.4,One Year,Fiber Optic,Credit Card,1,4,No
CUST108463,Female,20,36,22.86,822.96,Month-to-Month,No Internet,Electronic Check,2,10,No
CUST108464,Male,21,6,108.37,650.22,Two Year,No Internet,Credit Card,4,3,No
